code,name,price,change_pct,volume,enhanced_score,grade,trend,momentum,tech,rsi,momentum_3d,momentum_10d,momentum_20d,position,reasons
600377,宁沪高速,12.41,0.32,8179628,80.5,S,100,80,85.0,64.0,-0.16,1.72,2.31,0.98,"多头排列,趋势向上,放量上涨"
000713,国投丰乐,7.3,2.24,32188053,80.5,S,100,100,85.0,65.7,1.96,2.67,6.57,0.89,"多头排列,强势上涨(3日+2.0%),MACD金叉"
600976,健民集团,31.95,0.5,687610,80.5,S,40,100,92.5,35.5,1.3,0.16,-7.44,0.18,"强势上涨(3日+1.3%),MACD金叉,KDJ金叉"
002603,以岭药业,17.01,0.53,10110700,80.5,S,40,100,92.5,37.9,0.35,3.15,-5.97,0.17,"强势上涨(3日+0.4%),MACD金叉,KDJ金叉"
002616,长青集团,6.16,-0.48,15422682,80.5,S,100,50,77.5,66.4,-2.99,5.12,5.3,0.79,"多头排列,量价齐升,MACD金叉"
002025,航天电器,57.58,4.88,38403118,80.5,S,100,80,85.0,60.7,-3.97,15.46,8.93,0.49,"多头排列,趋势向上,量价齐升"
000088,盐 田 港,4.68,1.08,33844890,80.5,S,100,100,85.0,60.0,0.43,0.86,2.86,0.93,"多头排列,强势上涨(3日+0.4%),MACD金叉"
001965,招商公路,10.25,1.49,19248029,80.5,S,100,100,85.0,68.4,0.39,5.56,5.02,1.0,"多头排列,强势上涨(3日+0.4%),MACD金叉"
000027,深圳能源,7.08,-2.48,49513576,80.5,S,100,50,77.5,64.4,-4.58,0.28,4.58,0.62,"多头排列,量价齐升,MACD金叉"
600060,海信视像,22.33,0.04,6911500,80.5,S,40,100,92.5,39.5,0.54,0.13,-8.33,0.11,"强势上涨(3日+0.5%),MACD金叉,KDJ金叉"
600016,民生银行,3.93,-0.76,241961018,80.0,S,75,50,100.0,53.7,-1.5,0.26,0.0,0.74,"偏多趋势,量价齐升,MACD金叉"
688101,三达膜,17.37,-0.23,1863767,80.0,S,75,50,100.0,50.7,-0.69,3.15,2.24,0.61,"偏多趋势,量价齐升,MACD金叉"
600458,时代新材,14.97,-0.53,26113064,80.0,S,75,100,85.0,54.8,1.56,6.4,5.13,0.96,"偏多趋势,强势上涨(3日+1.6%),量价齐升"
603801,志邦家居,9.88,4.11,11155209,80.0,S,75,100,85.0,62.6,4.77,6.47,1.13,1.0,"偏多趋势,强势上涨(3日+4.8%),量价齐升"
688075,安旭生物,39.5,0.05,317138,80.0,S,75,50,100.0,51.2,-0.33,1.86,-0.83,0.35,"偏多趋势,量价齐升,MACD金叉"
301139,元道通信,18.67,0.76,2566400,80.0,S,75,50,100.0,46.4,-1.11,4.71,-1.58,0.34,"偏多趋势,量价齐升,MACD金叉"
601311,骆驼股份,9.81,-0.3,22402970,80.0,S,75,100,92.5,56.4,0.1,4.03,1.55,0.9,"偏多趋势,强势上涨(3日+0.1%),放量上涨"
603519,立霸股份,13.92,1.31,7713240,80.0,S,75,100,85.0,52.2,3.03,4.82,2.2,1.0,"偏多趋势,强势上涨(3日+3.0%),量价齐升"
601188,龙江交通,3.59,-1.37,35903965,80.0,S,75,50,100.0,50.0,-1.91,-1.64,-1.37,0.65,"偏多趋势,量价齐升,MACD金叉"
600252,中恒集团,2.64,0.76,50586462,80.0,S,75,100,85.0,58.5,0.38,4.35,1.54,0.39,"偏多趋势,强势上涨(3日+0.4%),MACD金叉"
000800,一汽解放,6.88,-0.43,12581029,80.0,S,75,80,100.0,41.3,-0.86,0.88,-1.71,0.66,"偏多趋势,趋势向上,MACD金叉"
600926,杭州银行,17.32,0.93,46906623,80.0,S,100,100,67.5,81.2,1.88,5.1,5.55,1.0,"多头排列,强势上涨(3日+1.9%),放量上涨"
600267,海正药业,10.62,0.66,11584837,80.0,S,75,100,85.0,58.5,1.24,5.78,1.43,0.62,"偏多趋势,强势上涨(3日+1.2%),MACD金叉"
600886,国投电力,14.56,-1.49,41278689,80.0,S,100,80,52.5,80.0,-3.0,7.06,11.23,0.8,"多头排列,趋势向上,量价齐升"
002953,日丰股份,12.7,-0.78,7823122,80.0,S,100,50,60.0,42.9,-3.5,2.42,-2.98,0.53,"多头排列,量价齐升,波动适中"
300685,艾德生物,21.8,3.27,19463990,80.0,S,75,100,85.0,60.9,8.24,10.1,3.02,0.61,"偏多趋势,强势上涨(3日+8.2%),MACD金叉"
002884,凌霄泵业,18.89,3.39,7337940,80.0,S,75,100,85.0,56.9,2.38,6.24,5.59,1.0,"偏多趋势,强势上涨(3日+2.4%),量价齐升"
603739,蔚蓝生物,16.91,5.42,18831294,80.0,S,75,100,85.0,63.6,5.62,13.03,6.09,1.0,"偏多趋势,强势上涨(3日+5.6%),量价齐升"
600171,上海贝岭,30.96,2.48,14592704,80.0,S,75,50,100.0,47.4,1.14,5.81,-2.27,0.34,"偏多趋势,量价齐升,MACD金叉"
002873,新天药业,10.43,0.29,3697613,80.0,S,75,50,100.0,44.2,0.48,4.09,-0.76,0.72,"偏多趋势,量价齐升,MACD金叉"
603817,海峡环保,8.18,6.23,66982794,80.0,S,100,100,67.5,83.3,6.93,17.02,15.37,1.0,"多头排列,强势上涨(3日+6.9%),放量上涨"
002644,佛慈制药,8.96,1.01,4502300,80.0,S,75,50,100.0,47.5,0.0,3.94,-4.27,0.35,"偏多趋势,量价齐升,MACD金叉"
002641,公元股份,4.43,-0.23,11383900,80.0,S,40,100,82.5,42.4,0.45,1.61,-3.49,0.6,"强势上涨(3日+0.5%),量价齐升,KDJ金叉"
000573,粤宏远Ａ,4.41,1.38,12162700,80.0,S,75,50,100.0,47.0,0.68,6.01,-0.45,0.55,"偏多趋势,缩量回调,MACD金叉"
600543,莫高股份,5.26,-0.94,5663200,80.0,S,75,50,92.5,37.4,-0.75,2.33,-4.71,0.19,"偏多趋势,MACD金叉,KDJ金叉"
002415,海康威视,31.76,-0.56,31416117,80.0,S,75,80,100.0,42.6,-0.5,4.78,-2.4,0.74,"偏多趋势,趋势向上,MACD金叉"
000978,桂林旅游,7.43,2.77,12814707,80.0,S,75,100,85.0,62.3,3.63,8.47,1.23,1.0,"偏多趋势,强势上涨(3日+3.6%),量价齐升"
600779,水井坊,36.99,1.54,5308127,80.0,S,40,100,75.0,37.1,1.93,0.87,-11.46,0.16,"强势上涨(3日+1.9%),放量上涨,KDJ金叉"
